date,signal_date,execution_date,ticker,action,shares,reference_close,execution_price,execution_price_kind,dollars,commission_dollars,execution_impact_dollars,cost_calibration_status,regime_used_for_execution,raw_regime_signal_same_day,trigger_reasons,reason,data_source,market_timezone,report_generated_at_utc,data_timestamp,price_frequency,price_adjustment_policy,strategy_contract_version,rule_fingerprint,strategy_fingerprint,portfolio_contract_fingerprint,split_manifest_fingerprint,full_model_fingerprint,model_governance_fingerprint,incumbent_model_id,incumbent_model_fingerprint
2022-12-05,2022-12-02,2022-12-05,QQQ,SELL,11.800419,281.2229,281.0541,model_close_with_configured_impact_not_historical_fill,3316.56,1.6583,1.9911,configured_not_observed,defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-05,2022-12-02,2022-12-05,SMH,SELL,33.652919,107.8965,107.8317,model_close_with_configured_impact_not_historical_fill,3628.85,1.8144,2.1786,configured_not_observed,defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-05,2022-12-02,2022-12-05,MSFT,SELL,4.45389,243.2822,243.1362,model_close_with_configured_impact_not_historical_fill,1082.9,0.5415,0.6501,configured_not_observed,defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-05,2022-12-02,2022-12-05,SPY,BUY,2.930314,380.2846,380.5128,model_close_with_configured_impact_not_historical_fill,1115.02,0.5575,0.6686,configured_not_observed,defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-06,2022-12-05,2022-12-06,QQQ,SELL,7.824167,275.3958,275.2306,model_close_with_configured_impact_not_historical_fill,2153.45,1.0767,1.2928,configured_not_observed,severe_defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-06,2022-12-05,2022-12-06,SMH,SELL,10.090199,105.5309,105.4675,model_close_with_configured_impact_not_historical_fill,1064.19,0.5321,0.6389,configured_not_observed,severe_defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-06,2022-12-05,2022-12-06,MSFT,SELL,4.457385,238.3426,238.1996,model_close_with_configured_impact_not_historical_fill,1061.75,0.5309,0.6374,configured_not_observed,severe_defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-06,2022-12-05,2022-12-06,SPY,SELL,2.908181,374.8029,374.578,model_close_with_configured_impact_not_historical_fill,1089.34,0.5447,0.654,configured_not_observed,severe_defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-13,2022-12-12,2022-12-13,QQQ,BUY,19.666739,282.2103,282.3797,model_close_with_configured_impact_not_historical_fill,5553.49,2.7767,3.3301,configured_not_observed,base,base,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-13,2022-12-12,2022-12-13,SMH,BUY,41.940933,111.0571,111.1238,model_close_with_configured_impact_not_historical_fill,4660.63,2.3303,2.7947,configured_not_observed,base,base,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-13,2022-12-12,2022-12-13,MSFT,BUY,8.490219,249.8164,249.9662,model_close_with_configured_impact_not_historical_fill,2122.27,1.0611,1.2726,configured_not_observed,base,base,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-16,2022-12-15,2022-12-16,QQQ,SELL,19.716791,268.1316,267.9707,model_close_with_configured_impact_not_historical_fill,5283.52,2.6418,3.172,configured_not_observed,severe_defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-16,2022-12-15,2022-12-16,SMH,SELL,42.334289,104.1749,104.1124,model_close_with_configured_impact_not_historical_fill,4407.52,2.2038,2.6461,configured_not_observed,severe_defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2022-12-16,2022-12-15,2022-12-16,MSFT,SELL,8.892371,237.9245,237.7818,model_close_with_configured_impact_not_historical_fill,2114.44,1.0572,1.2694,configured_not_observed,severe_defensive,severe_defensive,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-01-04,2023-01-03,2023-01-04,SPY,SELL,0.154016,366.9169,366.6967,model_close_with_configured_impact_not_historical_fill,56.48,0.0282,0.0339,configured_not_observed,severe_defensive,severe_defensive,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-01-04,2023-01-03,2023-01-04,QQQ,BUY,0.186407,260.4427,260.599,model_close_with_configured_impact_not_historical_fill,48.58,0.0243,0.0291,configured_not_observed,severe_defensive,severe_defensive,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-01-04,2023-01-03,2023-01-04,MSFT,BUY,0.753037,222.7656,222.8992,model_close_with_configured_impact_not_historical_fill,167.85,0.0839,0.1007,configured_not_observed,severe_defensive,severe_defensive,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-01-11,2023-01-10,2023-01-11,SPY,SELL,0.093939,378.1607,377.9338,model_close_with_configured_impact_not_historical_fill,35.5,0.0178,0.0213,configured_not_observed,base,base,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-01-11,2023-01-10,2023-01-11,QQQ,BUY,19.426369,272.0173,272.1805,model_close_with_configured_impact_not_historical_fill,5287.48,2.6437,3.1706,configured_not_observed,base,base,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-01-11,2023-01-10,2023-01-11,SMH,BUY,40.790199,109.3599,109.4255,model_close_with_configured_impact_not_historical_fill,4463.49,2.2317,2.6765,configured_not_observed,base,base,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-01-11,2023-01-10,2023-01-11,MSFT,BUY,9.181056,229.2511,229.3887,model_close_with_configured_impact_not_historical_fill,2106.03,1.053,1.2629,configured_not_observed,base,base,regime_change|drift_rebalance,regime_change,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-02-02,2023-02-01,2023-02-02,QQQ,SELL,0.525326,305.5062,305.3228,model_close_with_configured_impact_not_historical_fill,160.39,0.0802,0.0963,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-02-02,2023-02-01,2023-02-02,SMH,SELL,2.188761,125.1107,125.0356,model_close_with_configured_impact_not_historical_fill,273.67,0.1368,0.1643,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-02-02,2023-02-01,2023-02-02,MSFT,SELL,0.402221,257.284,257.1296,model_close_with_configured_impact_not_historical_fill,103.42,0.0517,0.0621,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-02-02,2023-02-01,2023-02-02,SPY,BUY,0.329135,398.4876,398.7267,model_close_with_configured_impact_not_historical_fill,131.24,0.0656,0.0787,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
2023-03-02,2023-03-01,2023-03-02,QQQ,BUY,0.467509,287.7572,287.9298,model_close_with_configured_impact_not_historical_fill,134.61,0.0673,0.0807,configured_not_observed,base,base,monthly_rebalance,monthly_or_drift_rebalance,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:58:30.069077+00:00,2026-07-14,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,e21f911c03d9c67f5650d874e7b6ce94d4a00a87a5dc9d48e1d5c0b1db2805f1,f785a1c7fc63e21c6816be2017220219c619db543ffffdf5353fe70d8caff7ce,c7b581f73487289f6d6113d894a0149734c88bb76d3548fb8715dc91c906dac6,708ce0b7fa2edc93bbfdb6aa6e614c7665fda8b8ddfb0ee4fa5351cc253dd0fc,balanced_incumbent_v1,4110cb182eacba341c603a452f67cdcde74d4a6314fbb9a9d2506e5a07a5b123
