ticker,strategy,engine,strategy_contract,strategy_contract_version,rule_fingerprint,strategy_fingerprint,cost_assumption_source,execution_assumption,tested_entry_rule,tested_risk_rule,raw_signal_count,effective_samples,closed_trade_count,sample_count,trade_count,executed_entry_count,open_position_count,lookback_start,lookback_end,forward_horizon,valid,min_sample_required,description,strategy_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_worst_day,strategy_best_day,buy_hold_return_same_window,alpha_vs_buy_hold,trade_win_rate,avg_trade_return,median_trade_return,worst_trade_return,best_trade_return,latest_entry_signal_active,latest_exit_signal_active,latest_position_active,reason,data_source,market_timezone,report_generated_at_utc,price_frequency,price_adjustment_policy,data_timestamp,price_basis
LRCX,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,226,33,33,33,33,33,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,0.2643,0.011,0.1732,-0.4039,-0.0951,0.1217,138.7375,-138.4732,0.3939,0.0102,-0.011,-0.0837,0.3365,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
MPWR,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1702,159,159,159,159,159,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,4.3616,0.0813,0.4266,-0.5242,-0.1931,0.1639,180.6494,-176.2878,0.4403,0.0163,-0.0075,-0.1533,0.9761,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MPWR,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,120,120,120,120,120,120,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,0.9809,0.0323,0.2541,-0.666,-0.1745,0.1639,180.6494,-179.6685,0.425,0.0094,-0.0072,-0.1763,0.445,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MPWR,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,213,35,35,35,35,35,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,0.4425,0.0172,0.2133,-0.3713,-0.0861,0.1688,180.6494,-180.2069,0.4571,0.0123,-0.0057,-0.0871,0.1676,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MPWR,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,181,181,181,181,181,181,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,0.3676,0.0147,0.1799,-0.598,-0.1931,0.1639,180.6494,-180.2818,0.4309,0.0049,-0.0054,-0.1763,0.6245,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ASML,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,133,132,132,132,132,133,1,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,13.3057,0.1319,0.6678,-0.4519,-0.1274,0.3141,205.6598,-192.3541,0.4394,0.0245,-0.0052,-0.095,0.8698,False,False,True,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
ASML,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1456,127,127,127,127,127,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,7.6425,0.1056,0.5869,-0.367,-0.1274,0.3141,205.6598,-198.0173,0.5591,0.0201,0.0124,-0.1394,0.3712,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
TSLA,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1312,133,133,133,133,133,0,2010-06-29,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,46.0352,0.272,0.8822,-0.5276,-0.2106,0.244,247.7526,-201.7174,0.4361,0.0431,-0.0121,-0.1832,1.3146,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ASML,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,130,130,130,130,130,130,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,2.2793,0.0568,0.3927,-0.3888,-0.1274,0.3141,205.6598,-203.3805,0.4462,0.013,-0.0077,-0.1201,0.615,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
ASML,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,229,36,36,36,36,36,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,-0.0716,-0.0035,-0.001,-0.4329,-0.1041,0.1457,205.6598,-205.7314,0.3611,-0.0002,-0.0058,-0.1051,0.2512,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
TSLA,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,87,87,87,87,87,87,0,2010-06-29,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,6.6254,0.1353,0.5522,-0.7337,-0.2106,0.244,247.7526,-241.1272,0.3218,0.0614,-0.018,-0.2113,3.5652,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
TSLA,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,90,90,90,90,90,90,0,2010-06-29,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,3.6519,0.1008,0.5003,-0.4656,-0.2106,0.1989,247.7526,-244.1007,0.3889,0.0263,-0.0135,-0.1529,0.9214,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
TSLA,relative_strength_rebound,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,relative_strength_rebound,close_below_ma20,51,21,21,21,21,21,0,2010-06-29,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,A short pullback rebounds while 20-day relative strength stays positive.,0.7876,0.037,0.3121,-0.41,-0.1291,0.1434,247.7526,-246.965,0.2857,0.0485,-0.0205,-0.1769,0.8555,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
TSLA,pullback_reclaim_5dma,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,pullback_reclaim_5dma,close_below_ma20,106,22,22,22,22,22,0,2010-06-29,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Five-day pullback reclaims the 5-day average.,0.2323,0.0131,0.1643,-0.352,-0.1291,0.1434,247.7526,-247.5203,0.3182,0.0185,-0.0196,-0.1769,0.4752,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
TSLA,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,192,28,28,28,28,28,0,2010-06-29,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,-0.3636,-0.0278,-0.164,-0.4538,-0.1933,0.1659,247.7526,-248.1162,0.3571,-0.0121,-0.0059,-0.1922,0.2497,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AAPL,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1750,147,147,147,147,148,1,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,18.6102,0.1486,0.907,-0.2774,-0.0931,0.0726,331.3843,-312.7741,0.5034,0.0236,0.0007,-0.1185,0.3387,True,False,True,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AAPL,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,132,131,131,131,131,132,1,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,5.8474,0.0937,0.608,-0.3475,-0.0801,0.1047,331.3843,-325.5369,0.3969,0.0193,-0.0089,-0.0782,0.605,False,False,True,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AAPL,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,139,139,139,139,139,139,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,5.1693,0.0884,0.6841,-0.2652,-0.0931,0.1047,331.3843,-326.215,0.446,0.0155,-0.0058,-0.0941,0.4603,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AAPL,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,236,29,29,29,29,30,1,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,0.0775,0.0035,0.086,-0.2168,-0.0693,0.0621,331.3843,-331.3068,0.4138,0.0036,-0.0141,-0.0738,0.1556,False,False,True,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AVGO,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,148,148,148,148,148,148,0,2009-08-06,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,3.3313,0.0906,0.4597,-0.4832,-0.174,0.2443,336.8508,-333.5195,0.3986,0.0149,-0.0129,-0.1194,0.7831,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AVGO,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1178,111,111,111,111,111,0,2009-08-06,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,2.8075,0.0823,0.4923,-0.3644,-0.1143,0.1471,336.8508,-334.0433,0.4595,0.0148,-0.0035,-0.1218,0.3477,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AVGO,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,141,23,23,23,23,23,0,2009-08-06,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,1.2789,0.05,0.4812,-0.1761,-0.064,0.2443,336.8508,-335.5719,0.4783,0.043,-0.0052,-0.1325,0.4635,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
AVGO,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,132,132,132,132,132,132,0,2009-08-06,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,0.3905,0.0197,0.1978,-0.3998,-0.174,0.1471,336.8508,-336.4603,0.3939,0.0047,-0.0062,-0.1391,0.3562,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
NVDA,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,127,126,126,126,126,126,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,50.9017,0.2018,0.7891,-0.6028,-0.1697,0.2981,1175.8682,-1124.9665,0.381,0.051,-0.014,-0.1455,2.363,True,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
NVDA,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1820,158,158,158,158,158,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,44.5976,0.1946,0.7733,-0.6527,-0.1697,0.2966,1175.8682,-1131.2706,0.4684,0.0333,-0.0089,-0.2092,1.2128,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
