date,strategy_value,regime,raw_regime_signal_same_day,execution_assumption,cash,cash_weight,QQQ_weight,SMH_weight,MSFT_weight,SPY_weight,tech_ai_concentration,semiconductor_exposure,MSFT_exposure
2021-07-21,136334.702,base,base,"previous-day regime signal, current-day close execution",20194.3231,0.148123,0.302056,0.245538,0.2046,0.099683,0.752193,0.245538,0.2046
2021-07-22,136902.3298,base,base,"previous-day regime signal, current-day close execution",20193.3137,0.147502,0.302792,0.243045,0.207184,0.099478,0.75302,0.243045,0.207184
2021-07-23,138119.5985,base,base,"previous-day regime signal, current-day close execution",20194.2221,0.146208,0.303628,0.242657,0.207891,0.099616,0.754176,0.242657,0.207891
2021-07-26,138085.4573,base,base,"previous-day regime signal, current-day close execution",20192.5061,0.146232,0.303942,0.242444,0.207497,0.099885,0.753883,0.242444,0.207497
2021-07-27,136720.82,base,base,"previous-day regime signal, current-day close execution",20193.3137,0.147697,0.303594,0.240538,0.207749,0.100422,0.75188,0.240538,0.207749
2021-07-28,137431.3824,base,base,"previous-day regime signal, current-day close execution",20194.3231,0.146941,0.303184,0.243569,0.206444,0.099862,0.753197,0.243569,0.206444
2021-07-29,138217.714,base,base,"previous-day regime signal, current-day close execution",20194.1212,0.146104,0.301995,0.246726,0.20547,0.099706,0.754191,0.246726,0.20547
2021-07-30,137948.0633,base,base,"previous-day regime signal, current-day close execution",20193.3137,0.146383,0.301008,0.248464,0.204729,0.099415,0.754201,0.248464,0.204729
2021-08-02,138153.9771,base,base,"previous-day regime signal, current-day close execution",20744.3775,0.150154,0.300001,0.249847,0.199998,0.1,0.749846,0.249847,0.199998
2021-08-03,139055.3837,base,base,"previous-day regime signal, current-day close execution",20746.4309,0.149195,0.299863,0.250476,0.200307,0.10016,0.750645,0.250476,0.200307
2021-08-04,139369.3456,base,base,"previous-day regime signal, current-day close execution",20747.4887,0.148867,0.299619,0.25264,0.199431,0.099443,0.75169,0.25264,0.199431
2021-08-05,139973.8682,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.148217,0.300218,0.25127,0.200655,0.09964,0.752143,0.25127,0.200655
2021-08-06,139618.071,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.148594,0.299664,0.250558,0.201125,0.100059,0.751346,0.250558,0.201125
2021-08-09,139467.8399,base,base,"previous-day regime signal, current-day close execution",20745.4146,0.148747,0.300541,0.250071,0.200556,0.100085,0.751168,0.250071,0.200556
2021-08-10,138640.2343,base,base,"previous-day regime signal, current-day close execution",20745.4146,0.149635,0.300785,0.248341,0.200431,0.100808,0.749557,0.248341,0.200431
2021-08-11,138561.6445,base,base,"previous-day regime signal, current-day close execution",20745.4146,0.14972,0.300439,0.247824,0.200901,0.101116,0.749164,0.247824,0.200901
2021-08-12,138654.9681,base,base,"previous-day regime signal, current-day close execution",20744.3775,0.149611,0.301319,0.244952,0.202767,0.101351,0.749038,0.244952,0.202767
2021-08-13,139345.6019,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.148885,0.300878,0.245327,0.203878,0.101032,0.750083,0.245327,0.203878
2021-08-16,139420.5585,base,base,"previous-day regime signal, current-day close execution",20747.4887,0.148812,0.300846,0.244139,0.204987,0.101215,0.749972,0.244139,0.204987
2021-08-17,138162.244,base,base,"previous-day regime signal, current-day close execution",20743.3405,0.150138,0.300912,0.241696,0.205786,0.101468,0.748395,0.241696,0.205786
2021-08-18,137006.9875,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.151426,0.300529,0.240587,0.206254,0.101203,0.74737,0.240587,0.206254
2021-08-19,138102.5895,base,base,"previous-day regime signal, current-day close execution",20745.4146,0.150217,0.299585,0.240772,0.208869,0.100556,0.749227,0.240772,0.208869
2021-08-20,139524.7313,base,base,"previous-day regime signal, current-day close execution",20747.4887,0.148701,0.299603,0.239345,0.212027,0.100323,0.750976,0.239345,0.212027
2021-08-23,141259.1652,base,base,"previous-day regime signal, current-day close execution",20745.4146,0.146861,0.300351,0.243202,0.209623,0.099963,0.753176,0.243202,0.209623
2021-08-24,141238.3435,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.14689,0.301313,0.243404,0.208257,0.100136,0.752974,0.243404,0.208257
2021-08-25,141630.4035,base,base,"previous-day regime signal, current-day close execution",20745.4146,0.146476,0.300824,0.24537,0.207262,0.100069,0.753456,0.24537,0.207262
2021-08-26,141046.8147,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.147089,0.30015,0.246764,0.206107,0.09989,0.753021,0.246764,0.206107
2021-08-27,142274.6546,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.14582,0.300452,0.249056,0.204759,0.099913,0.754267,0.249056,0.204759
2021-08-30,143305.052,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.144771,0.301639,0.248047,0.205912,0.099631,0.755598,0.248047,0.205912
2021-08-31,142812.8255,base,base,"previous-day regime signal, current-day close execution",20746.4517,0.14527,0.302432,0.247014,0.205458,0.099826,0.754904,0.247014,0.205458
2021-09-01,142832.1383,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.150136,0.3,0.25,0.199998,0.099866,0.749999,0.25,0.199998
2021-09-02,142877.9096,base,base,"previous-day regime signal, current-day close execution",21443.5958,0.150083,0.299762,0.25053,0.199484,0.100141,0.749776,0.25053,0.199484
2021-09-03,143299.0183,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.149647,0.299801,0.251839,0.198891,0.099822,0.750531,0.251839,0.198891
2021-09-07,143144.9369,base,base,"previous-day regime signal, current-day close execution",21445.3109,0.149815,0.300548,0.251594,0.198471,0.099572,0.750612,0.251594,0.198471
2021-09-08,142504.2098,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.150481,0.300849,0.249389,0.199383,0.099898,0.74962,0.249389,0.199383
2021-09-09,142160.5008,base,base,"previous-day regime signal, current-day close execution",21442.5238,0.150833,0.300539,0.251023,0.197894,0.099711,0.749456,0.251023,0.197894
2021-09-10,141850.898,base,base,"previous-day regime signal, current-day close execution",21445.3109,0.151182,0.298909,0.25347,0.197299,0.099141,0.749677,0.25347,0.197299
2021-09-13,142247.0723,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.150753,0.29787,0.254658,0.197601,0.099118,0.750129,0.254658,0.197601
2021-09-14,142338.2119,base,base,"previous-day regime signal, current-day close execution",21443.167,0.150649,0.296833,0.254662,0.199336,0.09852,0.750831,0.254662,0.199336
2021-09-15,143374.439,base,base,"previous-day regime signal, current-day close execution",21445.3109,0.149576,0.296879,0.253705,0.201216,0.098625,0.7518,0.253705,0.201216
2021-09-16,143471.9746,base,base,"previous-day regime signal, current-day close execution",21445.3109,0.149474,0.296881,0.253901,0.201343,0.098401,0.752125,0.253901,0.201343
2021-09-17,141681.306,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.151355,0.297073,0.25258,0.200314,0.098677,0.749967,0.25258,0.200314
2021-09-20,139179.9769,base,base,"previous-day regime signal, current-day close execution",21443.4886,0.15407,0.29617,0.250858,0.200126,0.098776,0.747154,0.250858,0.200126
2021-09-21,139339.7346,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.153899,0.296195,0.251101,0.200236,0.098569,0.747532,0.251101,0.200236
2021-09-22,140848.1667,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.152251,0.295759,0.252893,0.200632,0.098465,0.749284,0.252893,0.200632
2021-09-23,141940.4784,base,base,"previous-day regime signal, current-day close execution",21443.2742,0.151072,0.296191,0.254101,0.199741,0.098894,0.750033,0.254101,0.199741
2021-09-24,141886.4231,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.151137,0.296582,0.253509,0.199677,0.099095,0.749768,0.253509,0.199677
2021-09-27,140891.9557,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.152203,0.296291,0.254389,0.197607,0.099509,0.748288,0.254389,0.197607
2021-09-28,136975.7981,base,base,"previous-day regime signal, current-day close execution",21443.167,0.156547,0.296138,0.251125,0.195898,0.100291,0.743161,0.251125,0.195898
2021-09-29,136461.0273,base,base,"previous-day regime signal, current-day close execution",21445.3109,0.157153,0.296768,0.248269,0.19697,0.100839,0.742007,0.248269,0.19697
2021-09-30,135907.8275,base,base,"previous-day regime signal, current-day close execution",21444.2389,0.157785,0.296881,0.248998,0.196323,0.100012,0.742203,0.248998,0.196323
2021-10-01,137026.2101,base,base,"previous-day regime signal, current-day close execution",20554.0058,0.150001,0.299999,0.249999,0.200001,0.1,0.749999,0.249999,0.200001
2021-10-04,134527.802,base,base,"previous-day regime signal, current-day close execution",20555.1361,0.152795,0.299157,0.248011,0.199494,0.100544,0.746662,0.248011,0.199494
2021-10-05,136217.1131,base,base,"previous-day regime signal, current-day close execution",20556.0609,0.150907,0.299435,0.248376,0.200952,0.10033,0.748763,0.248376,0.200952
2021-10-06,137048.4179,base,base,"previous-day regime signal, current-day close execution",20554.0058,0.149976,0.299526,0.24762,0.202742,0.100136,0.749888,0.24762,0.202742
2021-10-07,138130.6887,base,base,"previous-day regime signal, current-day close execution",20554.0058,0.148801,0.299906,0.248735,0.202347,0.10021,0.750989,0.248735,0.202347
2021-10-08,137567.2307,base,base,"previous-day regime signal, current-day close execution",20556.2664,0.149427,0.299632,0.247327,0.203176,0.100437,0.750136,0.247327,0.203176
2021-10-11,136888.0411,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.150159,0.29881,0.247071,0.203755,0.100205,0.749636,0.247071,0.203755
2021-10-12,136241.7288,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.150872,0.29918,0.245734,0.203782,0.100432,0.748696,0.245734,0.203782
2021-10-13,137228.334,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.149787,0.299408,0.24605,0.204687,0.100069,0.750144,0.24605,0.204687
2021-10-14,139840.2021,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.146989,0.299227,0.248703,0.205229,0.099852,0.753159,0.248703,0.205229
2021-10-15,140639.7462,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.146154,0.2994,0.249359,0.205046,0.10004,0.753806,0.249359,0.205046
2021-10-18,141675.1116,base,base,"previous-day regime signal, current-day close execution",20556.883,0.145099,0.300201,0.249489,0.205609,0.099603,0.755298,0.249489,0.205609
2021-10-19,142597.7688,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.144147,0.300515,0.250712,0.204903,0.099722,0.756131,0.250712,0.204903
2021-10-20,142362.3663,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.144385,0.300619,0.25002,0.204696,0.100279,0.755335,0.25002,0.204696
2021-10-21,143386.6,base,base,"previous-day regime signal, current-day close execution",20557.0885,0.143368,0.300295,0.251065,0.205449,0.099823,0.756809,0.251065,0.205449
2021-10-22,142539.6088,base,base,"previous-day regime signal, current-day close execution",20556.2664,0.144214,0.299541,0.250327,0.205605,0.100312,0.755474,0.250327,0.205605
2021-10-25,143132.7879,base,base,"previous-day regime signal, current-day close execution",20552.9783,0.143594,0.301354,0.25055,0.204071,0.100432,0.755974,0.25055,0.204071
2021-10-26,143675.6364,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.143066,0.30116,0.251025,0.204606,0.100142,0.756792,0.251025,0.204606
2021-10-27,144644.4038,base,base,"previous-day regime signal, current-day close execution",20553.5948,0.142097,0.299838,0.247239,0.211795,0.099031,0.758872,0.247239,0.211795
2021-10-28,146057.6692,base,base,"previous-day regime signal, current-day close execution",20554.0058,0.140725,0.300234,0.24951,0.210512,0.099019,0.760256,0.24951,0.210512
2021-10-29,147097.0888,base,base,"previous-day regime signal, current-day close execution",20555.0334,0.139738,0.299579,0.248455,0.213709,0.098519,0.761743,0.248455,0.213709
2021-11-01,147478.2906,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.150001,0.300002,0.250001,0.199996,0.1,0.749999,0.250001,0.199996
2021-11-02,148468.1273,base,base,"previous-day regime signal, current-day close execution",22124.1114,0.149016,0.299248,0.251071,0.20093,0.099735,0.751249,0.251071,0.20093
2021-11-03,149477.0675,base,base,"previous-day regime signal, current-day close execution",22124.1114,0.14801,0.300383,0.251845,0.200095,0.099666,0.752323,0.251845,0.200095
2021-11-04,151897.6758,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.145637,0.299386,0.258092,0.198345,0.09854,0.755823,0.258092,0.198345
2021-11-05,152265.3579,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.145285,0.298948,0.259481,0.197642,0.098643,0.756071,0.259481,0.197642
2021-11-08,153012.241,base,base,"previous-day regime signal, current-day close execution",22123.0056,0.144583,0.297085,0.262864,0.197222,0.098246,0.757171,0.262864,0.197222
2021-11-09,152608.695,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.144958,0.295821,0.263908,0.197133,0.09818,0.756862,0.263908,0.197133
2021-11-10,150094.8767,base,base,"previous-day regime signal, current-day close execution",22124.1114,0.147401,0.296355,0.259861,0.197362,0.099021,0.753578,0.259861,0.197362
2021-11-11,151068.7889,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.146436,0.295261,0.262833,0.197056,0.098415,0.755149,0.262833,0.197056
2021-11-12,152438.1391,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.145121,0.295687,0.263119,0.197806,0.098267,0.756613,0.263119,0.197806
2021-11-15,152321.4992,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.145232,0.295846,0.262971,0.197575,0.098376,0.756393,0.262971,0.197575
2021-11-16,153527.06,base,base,"previous-day regime signal, current-day close execution",22119.6879,0.144077,0.295613,0.26429,0.19803,0.097989,0.757934,0.26429,0.19803
2021-11-17,153296.1945,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.144308,0.296215,0.263115,0.198463,0.097899,0.757793,0.263115,0.198463
2021-11-18,155002.9589,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.142719,0.295989,0.266621,0.197522,0.097149,0.760131,0.266621,0.197522
2021-11-19,155657.9981,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.142119,0.296386,0.267176,0.197751,0.096568,0.761314,0.267176,0.197751
2021-11-22,154158.4147,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.143501,0.295795,0.265705,0.197766,0.097233,0.759266,0.265705,0.197766
2021-11-23,153481.8353,base,base,"previous-day regime signal, current-day close execution",22123.2267,0.144142,0.295745,0.264941,0.197381,0.097791,0.758067,0.264941,0.197381
2021-11-24,154099.8857,base,base,"previous-day regime signal, current-day close execution",22124.1114,0.14357,0.295507,0.266541,0.196724,0.097658,0.758772,0.266541,0.196724
2021-11-26,150969.4553,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.146532,0.295916,0.264179,0.195912,0.09746,0.756007,0.264179,0.195912
2021-11-29,154345.2776,base,base,"previous-day regime signal, current-day close execution",22123.0056,0.143335,0.295726,0.268775,0.195667,0.096498,0.760168,0.268775,0.195667
2021-11-30,151973.6304,base,base,"previous-day regime signal, current-day close execution",22121.8997,0.145564,0.29593,0.267255,0.195155,0.096097,0.758339,0.267255,0.195155
2021-12-01,150853.8265,base,base,"previous-day regime signal, current-day close execution",22628.4496,0.150002,0.300002,0.249995,0.200001,0.1,0.749998,0.249995,0.200001
2021-12-02,151455.1761,base,base,"previous-day regime signal, current-day close execution",22628.4496,0.149407,0.300964,0.24965,0.198851,0.101128,0.749465,0.24965,0.198851
2021-12-03,149508.6271,base,base,"previous-day regime signal, current-day close execution",22629.5809,0.15136,0.299581,0.250028,0.197479,0.101553,0.747087,0.250028,0.197479
2021-12-06,150195.265,base,base,"previous-day regime signal, current-day close execution",22629.5809,0.150668,0.300601,0.247934,0.198511,0.102286,0.747046,0.247934,0.198511
2021-12-07,154476.2129,base,base,"previous-day regime signal, current-day close execution",22629.1058,0.146489,0.301072,0.252755,0.198175,0.101509,0.752002,0.252755,0.198175
2021-12-08,154560.9261,base,base,"previous-day regime signal, current-day close execution",22628.4496,0.146405,0.302253,0.251524,0.198096,0.101722,0.751874,0.251524,0.198096
2021-12-09,152656.6834,base,base,"previous-day regime signal, current-day close execution",22629.5809,0.148238,0.30152,0.248498,0.199448,0.102295,0.749466,0.248498,0.199448
2021-12-10,154408.8447,base,base,"previous-day regime signal, current-day close execution",22630.7121,0.146564,0.301339,0.247238,0.202773,0.102087,0.75135,0.247238,0.202773
2021-12-13,152319.447,base,base,"previous-day regime signal, current-day close execution",22630.7121,0.148574,0.30106,0.244126,0.20367,0.10257,0.748856,0.244126,0.20367
2021-12-14,150510.5088,base,base,"previous-day regime signal, current-day close execution",22629.5809,0.150352,0.301525,0.245633,0.199401,0.103089,0.746559,0.245633,0.199401
2021-12-15,153893.5855,base,base,"previous-day regime signal, current-day close execution",22629.5809,0.147047,0.301619,0.250171,0.198765,0.102398,0.750555,0.250171,0.198765
2021-12-16,149998.7828,base,base,"previous-day regime signal, current-day close execution",22631.7977,0.15088,0.301493,0.245511,0.197985,0.10413,0.74499,0.245511,0.197985
2021-12-17,149333.1895,base,base,"previous-day regime signal, current-day close execution",22630.5533,0.151544,0.301326,0.24545,0.198194,0.103485,0.744971,0.24545,0.198194
2021-12-20,148102.4727,base,base,"previous-day regime signal, current-day close execution",22629.5351,0.152796,0.300887,0.245641,0.19744,0.103236,0.743968,0.245641,0.19744
2021-12-21,151360.9184,base,base,"previous-day regime signal, current-day close execution",22630.4401,0.149513,0.300999,0.249035,0.197647,0.102807,0.74768,0.249035,0.197647
2021-12-22,153059.8107,base,base,"previous-day regime signal, current-day close execution",22630.6664,0.147855,0.301283,0.249198,0.198982,0.102682,0.749462,0.249198,0.198982
2021-12-23,153971.7068,base,base,"previous-day regime signal, current-day close execution",22632.7027,0.146993,0.301756,0.249853,0.198688,0.102709,0.750298,0.249853,0.198688
2021-12-27,156706.4959,base,base,"previous-day regime signal, current-day close execution",22630.6664,0.144414,0.30139,0.252103,0.199747,0.102345,0.75324,0.252103,0.199747
2021-12-28,155975.438,base,base,"previous-day regime signal, current-day close execution",22630.6664,0.145091,0.3014,0.250788,0.19998,0.102741,0.752168,0.250788,0.19998
2021-12-29,156045.5258,base,base,"previous-day regime signal, current-day close execution",22629.5351,0.145019,0.301219,0.250636,0.2003,0.102826,0.752155,0.250636,0.2003
2021-12-30,155176.0226,base,base,"previous-day regime signal, current-day close execution",22629.5351,0.145831,0.302002,0.249177,0.199873,0.103116,0.751052,0.249177,0.199873
2021-12-31,154441.3137,base,base,"previous-day regime signal, current-day close execution",22631.7977,0.14654,0.301544,0.249522,0.199049,0.103346,0.750114,0.249522,0.199049
2022-01-03,155686.3903,base,base,"previous-day regime signal, current-day close execution",23353.0937,0.150001,0.300001,0.25,0.199999,0.099999,0.75,0.25,0.199999
2022-01-04,154336.9887,base,base,"previous-day regime signal, current-day close execution",23350.8756,0.151298,0.298699,0.250875,0.198289,0.10084,0.747862,0.250875,0.198289
2022-01-05,150119.9273,base,base,"previous-day regime signal, current-day close execution",23351.9263,0.155555,0.297655,0.249075,0.196033,0.101682,0.742763,0.249075,0.196033
2022-01-06,150214.0303,base,base,"previous-day regime signal, current-day close execution",23353.0937,0.155465,0.29726,0.25139,0.194362,0.101522,0.743012,0.25139,0.194362
2022-01-07,148537.9157,base,base,"previous-day regime signal, current-day close execution",23354.2611,0.157228,0.297358,0.246497,0.196656,0.102262,0.74051,0.246497,0.196656
2022-01-10,148615.1729,base,base,"previous-day regime signal, current-day close execution",23353.0937,0.157138,0.297399,0.246684,0.196697,0.102082,0.74078,0.246684,0.196697
2022-01-11,150223.2895,base,base,"previous-day regime signal, current-day close execution",23353.0937,0.155456,0.298635,0.248969,0.195031,0.101909,0.742635,0.248969,0.195031
2022-01-12,151067.8322,base,base,"previous-day regime signal, current-day close execution",23352.9069,0.154586,0.298143,0.249692,0.195967,0.101613,0.743801,0.249692,0.195967
2022-01-13,147819.6007,base,base,"previous-day regime signal, current-day close execution",23351.9263,0.157976,0.297072,0.25074,0.191797,0.102415,0.739609,0.25074,0.191797
2022-01-14,149389.2503,base,base,"previous-day regime signal, current-day close execution",23354.2611,0.156332,0.29578,0.253364,0.193144,0.10138,0.742288,0.253364,0.193144
2022-01-18,145625.9674,base,base,"previous-day regime signal, current-day close execution",23354.7047,0.160375,0.29587,0.248284,0.193313,0.102159,0.737467,0.248284,0.193313
2022-01-19,144062.1146,base,base,"previous-day regime signal, current-day close execution",23354.2611,0.162112,0.295797,0.244045,0.19585,0.102195,0.735692,0.244045,0.19585
2022-01-20,142106.9695,base,base,"previous-day regime signal, current-day close execution",23353.0937,0.164335,0.295972,0.239827,0.197413,0.102455,0.733211,0.239827,0.197413
2022-01-21,139569.5025,base,base,"previous-day regime signal, current-day close execution",23353.0937,0.167322,0.292996,0.240122,0.19729,0.102269,0.730408,0.240122,0.19729
2022-01-24,140275.7892,base,base,"previous-day regime signal, current-day close execution",23350.7589,0.166463,0.292856,0.241973,0.196522,0.102187,0.73135,0.241973,0.196522
2022-01-25,137074.0125,base,severe_defensive,"previous-day regime signal, current-day close execution",23353.514,0.170372,0.292749,0.237818,0.195765,0.103297,0.726332,0.237818,0.195765
2022-01-26,138181.1107,severe_defensive,defensive,"previous-day regime signal, current-day close execution",82926.5471,0.600129,0.099927,0.079938,0.119986,0.10002,0.29985,0.079938,0.119986
2022-01-27,137658.9705,defensive,severe_defensive,"previous-day regime signal, current-day close execution",55069.1561,0.40004,0.179978,0.119991,0.159997,0.139994,0.459965,0.119991,0.159997
2022-01-28,139845.3775,severe_defensive,defensive,"previous-day regime signal, current-day close execution",83915.8834,0.600062,0.099969,0.079988,0.119991,0.09999,0.299948,0.079988,0.119991
2022-01-31,141261.5931,defensive,base,"previous-day regime signal, current-day close execution",56510.115,0.400039,0.179979,0.119993,0.159995,0.139994,0.459967,0.119993,0.159995
2022-02-01,141458.1084,base,defensive,"previous-day regime signal, current-day close execution",21222.2259,0.150025,0.29999,0.249977,0.200012,0.099996,0.749979,0.249977,0.200012
2022-02-02,143248.3752,defensive,base,"previous-day regime signal, current-day close execution",57308.8815,0.400067,0.179971,0.119953,0.160006,0.140003,0.45993,0.119953,0.160006
2022-02-03,140053.1028,base,base,"previous-day regime signal, current-day close execution",21011.5228,0.150025,0.299989,0.249976,0.200013,0.099997,0.749978,0.249976,0.200013
2022-02-04,141274.665,base,base,"previous-day regime signal, current-day close execution",21011.2497,0.148726,0.301147,0.249158,0.20137,0.099599,0.751675,0.249158,0.20137
2022-02-07,140480.1171,base,base,"previous-day regime signal, current-day close execution",21012.5732,0.149577,0.300414,0.250963,0.199206,0.09984,0.750583,0.250963,0.199206
2022-02-08,142126.8525,base,base,"previous-day regime signal, current-day close execution",21012.069,0.14784,0.300269,0.253135,0.19926,0.099496,0.752664,0.253135,0.19926
2022-02-09,145109.8754,base,base,"previous-day regime signal, current-day close execution",21012.5732,0.144805,0.300329,0.256565,0.199425,0.098877,0.756319,0.256565,0.199425
2022-02-10,141928.9967,base,base,"previous-day regime signal, current-day close execution",21011.5228,0.148042,0.30011,0.254462,0.198109,0.099276,0.752681,0.254462,0.198109
2022-02-11,137759.3485,base,severe_defensive,"previous-day regime signal, current-day close execution",21009.4221,0.152508,0.299386,0.248691,0.199151,0.100264,0.747228,0.248691,0.199151
2022-02-14,137709.5884,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",82651.1047,0.600184,0.099922,0.079934,0.119987,0.099973,0.299843,0.079934,0.119987
2022-02-15,139178.7432,severe_defensive,base,"previous-day regime signal, current-day close execution",82651.1047,0.593849,0.101326,0.083391,0.120922,0.100513,0.305639,0.083391,0.120922
2022-02-16,139146.271,base,base,"previous-day regime signal, current-day close execution",20876.5851,0.150033,0.299967,0.249972,0.200005,0.100022,0.749945,0.249972,0.200005
2022-02-17,135398.3933,base,severe_defensive,"previous-day regime signal, current-day close execution",20876.5643,0.154186,0.299101,0.246595,0.199522,0.100595,0.745219,0.246595,0.199522
2022-02-18,134187.3621,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80530.3223,0.600133,0.099923,0.079935,0.119987,0.100022,0.299845,0.079935,0.119987
2022-02-22,133816.151,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80523.1573,0.601745,0.099194,0.079606,0.120232,0.099223,0.299032,0.079606,0.120232
2022-02-23,132607.9638,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80530.3223,0.607281,0.097534,0.078648,0.118186,0.098351,0.294368,0.078648,0.118186
2022-02-24,134389.4548,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80522.2717,0.599171,0.099475,0.080269,0.122578,0.098508,0.302321,0.080269,0.122578
2022-02-25,135199.4301,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80530.3223,0.595641,0.100412,0.080901,0.122968,0.100078,0.304281,0.080901,0.122968
2022-02-28,135193.7909,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80530.3223,0.595666,0.100715,0.080207,0.123586,0.099826,0.304508,0.080207,0.123586
2022-03-01,134229.2392,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.600116,0.099886,0.079999,0.119999,0.1,0.299884,0.079999,0.119999
2022-03-02,135330.7248,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80545.0576,0.595172,0.100735,0.081945,0.121137,0.101011,0.303817,0.081945,0.121137
2022-03-03,134599.7657,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80549.084,0.598434,0.099836,0.080615,0.120062,0.101053,0.300512,0.080615,0.120062
2022-03-04,133675.6697,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.602601,0.099069,0.078988,0.118416,0.100925,0.296474,0.078988,0.118416
2022-03-07,131665.9915,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.611799,0.096872,0.076202,0.115682,0.099445,0.288756,0.076202,0.115682
2022-03-08,131491.668,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.61261,0.096549,0.077454,0.114565,0.098822,0.288568,0.077454,0.114565
2022-03-09,133422.2838,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80545.0576,0.603685,0.098577,0.07965,0.118085,0.100003,0.296312,0.07965,0.118085
2022-03-10,132835.2078,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.606414,0.097914,0.078271,0.11741,0.099992,0.293594,0.078271,0.11741
2022-03-11,131861.5116,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.610892,0.096591,0.077077,0.115991,0.099449,0.289659,0.077077,0.115991
2022-03-14,131029.248,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.614772,0.095338,0.075326,0.115215,0.09935,0.285879,0.075326,0.115215
2022-03-15,132697.6763,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80545.0576,0.606982,0.097092,0.077495,0.118174,0.100258,0.292761,0.077495,0.118174
2022-03-16,134418.5174,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.599271,0.099404,0.080554,0.119602,0.101169,0.29956,0.080554,0.119602
2022-03-17,134863.5537,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",80553.1105,0.597293,0.100275,0.080791,0.119544,0.102097,0.30061,0.080791,0.119544
2022-03-18,135810.499,severe_defensive,defensive,"previous-day regime signal, current-day close execution",80553.1105,0.593129,0.101614,0.08196,0.120805,0.102492,0.30438,0.08196,0.120805
2022-03-21,135659.5548,defensive,defensive,"previous-day regime signal, current-day close execution",54269.0761,0.400039,0.179978,0.119993,0.159996,0.139995,0.459966,0.119993,0.159996
2022-03-22,136831.9742,defensive,defensive,"previous-day regime signal, current-day close execution",54271.7888,0.396631,0.181943,0.119784,0.161223,0.140419,0.46295,0.119784,0.161223
